Temperature (K), B_2V
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
128,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
129,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
130,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
131,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
132,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
133,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
134,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
135,49383598972523193460326400
