Temperature (K), B_2V
262,-16079929699298817530134528
262,-16052917653329356613746688
262,-16025927597693906934824960
262,-15998959505843035811348480
262,-15972013351269581629423616
262,-15945089107508739742629888
262,-15918186748137815511400448
262,-15891306246776179205865472
263,-15864447577085223056179200
263,-15837610712768215223631872
263,-15810795627570276178329600
263,-15784002295278226227855360
263,-15757230689720656384229376
263,-15730480784767574029107200
263,-15703752554330654169366528
263,-15677045972362850742566912
263,-15650361012858542645837824
263,-15623697649853308250095616
263,-15597055857423951169847296
263,-15570435609688300547211264
264,-15543836880805262591524864
264,-15517259644974638043234304
264,-15490703876437053454417920
264,-15464169549473976221171712
264,-15437656638407501982728192
264,-15411165117600330999136256
264,-15384694961455783183646720
264,-15358246144417516782354432
264,-15331818640969607831093248
264,-15305412425636462108606464
264,-15279027472982624010502144
265,-15252663757612828088860672
265,-15226321254171919595339776
265,-15199999937344555980947456
265,-15173699781855406612021248
265,-15147420762469019626242048
265,-15121162853989538464792576
265,-15094926031260901588336640
265,-15068710269166563304144896
265,-15042515542629513093447680
265,-15016341826612151057383424
265,-14990189096116348046540800
266,-14964057326183089178673152
266,-14937946491892662817259520
266,-14911856568364467297976320
266,-14885787530756955094122496
266,-14859739354267568392110080
266,-14833712014132633864765440
266,-14807705485627261739597824
266,-14781719744065371568603136
266,-14755754764799589149048832
266,-14729810523221040365043712
266,-14703886994759460709203968
266,-14677984154882961206935552
267,-14652101979098064923656192
267,-14626240442949638245318656
267,-14600399522020684719980544
267,-14574579191932463169404928
267,-14548779428344189188833280
267,-14523000206953211240644608
267,-14497241503494684236840960
267,-14471503293741760665092096
267,-14445785553505214779097088
267,-14420088258633640167079936
267,-14394411385013260773228544
268,-14368754908567836408414208
268,-14343118805258649865289728
268,-14317503051084369479335936
268,-14291907622081038391443456
268,-14266332494321973616181248
268,-14240777643917658667614208
268,-14215243047015792951427072
268,-14189728679801021181984768
268,-14164234518495077263736832
268,-14138760539356623229943808
268,-14113306718681028051861504
268,-14087873032800631779229696
269,-14062459458084303158640640
269,-14037065970937637202034688
269,-14011692547802847812517888
269,-13986339165158497201422336
269,-13961005799519691309318144
269,-13935692427437837140361216
269,-13910399025500653499711488
269,-13885125570332033554579456
269,-13859872038592070604029952
269,-13834638406976912050094080
269,-13809424652218673498423296
270,-13784230751085447348224000
270,-13759056680381223335362560
270,-13733902416945705996255232
270,-13708767937654426337017856
270,-13683653219418567887290368
270,-13658558239184809933930496
270,-13633482973935467107450880
270,-13608427400688229536497664
270,-13583391496496287401902080
270,-13558375238448081828577280
270,-13533378603667302738034688
270,-13508401569312886700900352
271,-13483444112578769976295424
271,-13458506210694131177488384
271,-13433587840922957480198144
271,-13408688980564278698311680
271,-13383809606951950388035584
271,-13358949697454561506099200
271,-13334109229475496686780416
271,-13309288180452794507984896
271,-13284486527858997167390720
271,-13259704249201266446565376
271,-13234941322021181847502848
272,-13210197723894777099845632
272,-13185473432432291052781568
272,-13160768425278307261480960
272,-13136082680111638022979584
272,-13111416174645174052323328
272,-13086768886625905957404672
272,-13062140793834793242460160
272,-13037531874086772898004992
272,-13012942105230602634526720
272,-12988371465148961814216704
272,-12963819931758140065841152
273,-12939287483008226263302144
273,-12914774096882872302436352
273,-12890279751399271626178560
273,-12865804424608127012306944
273,-12841348094593607623770112
273,-12816910739473218012184576
273,-12792492337397768053063680
273,-12768092866551269866602496
273,-12743712305151019422056448
273,-12719350631447321659834368
273,-12695007823723546326073344
273,-12670683860296119382704128
274,-12646378719514364093661184
274,-12622092379760432305405952
274,-12597824819449325921763328
274,-12573576017028778792321024
274,-12549345950979213762756608
274,-12525134599813628858204160
274,-12500941942077663855247360
274,-12476767956349323256528896
274,-12452612621239251168657408
274,-12428475915390237380968448
274,-12404357817477548078006272
275,-12380258306208655256584192
275,-12356177360323208808497152
275,-12332114958593000013299712
275,-12308071079821894966312960
275,-12284045702845793776435200
275,-12260038806532508159574016
275,-12236050369781787208450048
275,-12212080371525186396094464
275,-12188128790725988118953984
275,-12164195606379349873262592
275,-12140280797511848988508160
275,-12116384343181884206874624
276,-12092506222479241891545088
276,-12068646414525248498040832
276,-12044804898472605217980416
276,-12020981653505463141007360
276,-11997176658839182736621568
276,-11973389893720404721139712
276,-11949621337426983485702144
276,-11925870969267798117711872
276,-11902138768582958559264768
276,-11878424714743466304733184
276,-11854728787151248760504320
277,-11831050965239264471678976
277,-11807391228471221801713664
277,-11783749556341613292158976
277,-11760125928375627615830016
277,-11736520324129226886217728
277,-11712932723188841714810880
277,-11689363105171564484624384
277,-11665811449724988288925696
277,-11642277736527030837575680
277,-11618761945286136320491520
277,-11595264055740938252713984
277,-11571784047660480665223168
278,-11548321900843868065103872
278,-11524877595120542460936192
278,-11501451110349886078320640
278,-11478042426421399601020928
278,-11454651523254607681683456
278,-11431278380798906470498304
278,-11407922979033606564872192
278,-11384585297967849257566208
278,-11361265317640490572578816
278,-11337963018120236556615680
278,-11314678379505271764418560
279,-11291411381923508366868480
279,-11268162005532395024941056
279,-11244930230518861055131648
279,-11221716037099269184815104
279,-11198519405519385487474688
279,-11175340316054276303486976
279,-11152178749008349042311168
279,-11129034684715186826248192
279,-11105908103537569965277184
279,-11082798985867405090095104
279,-11059707312125602745548800
280,-11036633062762146110111744
280,-11013576218255990064152576
280,-10990536759114928045948928
280,-10967514665875647886262272
280,-10944509919103615844220928
280,-10921522499393115262025728
280,-10898552387366975982010368
280,-10875599563676829897195520
280,-10852664009002780238807040
280,-10829745704053539015229440
280,-10806844629566233738477568
280,-10783960766306521240829952
281,-10761094095068293469569024
281,-10738244596673950217404416
281,-10715412251974019017867264
281,-10692597041847292584263680
281,-10669798947200745057812480
281,-10647017948969519122743296
281,-10624254028116689783095296
281,-10601507165633545683075072
281,-10578777342539170347745280
281,-10556064539880631161585664
281,-10533368738732887026696192
282,-10510689920198625154039808
282,-10488028065408439304585216
282,-10465383155520462569603072
282,-10442755171720605741350912
282,-10420144095222372629479424
282,-10397549907266804226457600
282,-10374972589122467970154496
282,-10352412122085423384100864
282,-10329868487479048131313664
282,-10307341666654196928086016
282,-10284831640988961025818624
282,-10262338391888702570758144
283,-10239861900786009506840576
283,-10217402149140637593632768
283,-10194959118439458866724864
283,-10172532790196382180835328
283,-10150123145952355357294592
283,-10127730167275317939404800
283,-10105353835760055163551744
283,-10082994133028288153518080
283,-10060651040728536481529856
283,-10038324540536075218583552
283,-10016014614152928491995136
284,-9993721243307802913406976
284,-9971444409755969467187200
284,-9949184095279347262291968
284,-9926940281686346765959168
284,-9904712950811865508741120
284,-9882502084517288084504576
284,-9860307664690292876902400
284,-9838129673244983055876096
284,-9815968092121693304127488
284,-9793822903287041356726272
284,-9771694088733844249247744
284,-9749581630481043155845120
285,-9727485510573647554674688
285,-9705405711082786767503360
285,-9683342214105606880493568
285,-9661295001765207393435648
285,-9639264056210510223245312
285,-9617249359616485189746688
285,-9595250894183692601655296
285,-9573268642138688057245696
285,-9551302585733632676069376
285,-9529352707246394030686208
285,-9507418988980525745569792
286,-9485501413265078518546432
286,-9463599962454742928457728
286,-9441714618929665825308672
286,-9419845365095418118012928
286,-9397992183383028060389376
286,-9376155056248878171947008
286,-9354333966174654772019200
286,-9332528895667317914992640
286,-9310739827259036965797888
286,-9288966743507213148487680
286,-9267209626994363582119936
287,-9245468460328057929990144
287,-9223743226140922694598656
287,-9202033907090664839970816
287,-9180340485859846305873920
287,-9158662945155986013290496
287,-9137001267711498661134336
287,-9115355436283561582264320
287,-9093725433654181315477504
287,-9072111242630079788875776
287,-9050512846042634190323712
287,-9028930226747952129376256
287,-9007363367626709502263296
288,-8985812251584101099765760
288,-8964276861549869598244864
288,-8942757180478249725067264
288,-8921253191347860884422656
288,-8899764877161715747258368
288,-8878292220947253537275904
288,-8856835205756071595474944
288,-8835393814664121874907136
288,-8813968030771530552049664
288,-8792557837202614132932608
288,-8771163217105791406309376
289,-8749784153653572706238464
289,-8728420630042536289763328
289,-8707072629493246732533760
289,-8685740135250176545652736
289,-8664423130581753420316672
289,-8643121598780285065887744
289,-8621835523161908744028160
289,-8600564887066527917932544
289,-8579309673857804736135168
289,-8558069866923052658327552
289,-8536845449673305174835200
289,-8515636405543262119526400
290,-8494442717991062036545536
290,-8473264370498485117517824
290,-8452101346570780329115648
290,-8430953629736629979578368
290,-8409821203548150792454144
290,-8388704051580794048610304
290,-8367602157433412158226432
290,-8346515504728061092298752
290,-8325444077110078765793280
290,-8304387858248044235456512
290,-8283346831833622007250944
291,-8262320981581673705504768
291,-8241310291230093790412800
291,-8220314744539862171385856
291,-8199334325294921800482816
291,-8178369017302233433243648
291,-8157418804391543700455424
291,-8136483670415711525666816
291,-8115563599250200245305344
291,-8094658574793424427286528
291,-8073768580966481435557888
291,-8052893601713246993121280
291,-8032033621000242038046720
292,-8011188622816612322377728
292,-7990358591174145592000512
292,-7969543510107166359945216
292,-7948743363672542348836864
292,-7927958135949626508836864
292,-7907187811040184003198976
292,-7886432373068370733432832
292,-7865691806180774141493248
292,-7844966094546250001022976
292,-7824255222355997579280384
292,-7803559173823378174771200
293,-7782877933184041818783744
293,-7762211484695802721337344
293,-7741559812638535118225408
293,-7720922901314295677583360
293,-7700300735047137742553088
293,-7679693298183128511152128
293,-7659100575090384469753856
293,-7638522550158878119559168
293,-7617959207800487368720384
293,-7597410532449041703239680
293,-7576876508560116028538880
294,-7556357120611051070554112
294,-7535852353101028537663488
294,-7515362190550877847158784
294,-7494886617503108337500160
294,-7474425618521837327613952
294,-7453979178192874942496768
294,-7433547281123502922399744
294,-7413129911942543342305280
294,-7392727055300355390701568
294,-7372338695868660349665280
294,-7351964818340651116527616
294,-7331605407430922410655744
295,-7311260447875318302113792
295,-7290929924431040659587072
295,-7270613821876567546003456
295,-7250312125011565171703808
295,-7230024818656914737987584
295,-7209751887654634053959680
295,-7189493316867861430403072
295,-7169249091180886818291712
295,-7149019195498858677272576
295,-7128803614748145826660352
295,-7108602333875955193348096
296,-7088415337850497168048128
296,-7068242611660808437891072
296,-7048084140316860434350080
296,-7027939908849443369123840
296,-7007809902310047048794112
296,-6987694105771072401965056
296,-6967592504325496471814144
296,-6947505083087077500780544
296,-6927431827190129444782080
296,-6907372721789703435583488
296,-6887327752061266731991040
296,-6867296903200990482661376
297,-6847280160425422234845184
297,-6827277508971701756493824
297,-6807288934097279715901440
297,-6787314421080087332913152
297,-6767353955218395718746112
297,-6747407521830835203342336
297,-6727475106256271855058944
297,-6707556693853876200144896
297,-6687652270003072756875264
297,-6667761820103419776466944
297,-6647885329574654340235264
298,-6628022783856621492633600
298,-6608174168409313969700864
298,-6588339468712656376954880
298,-6568518670266731748917248
298,-6548711758591545325912064
298,-6528918719227030996516864
298,-6509139537733070624915456
298,-6489374199689415667744768
298,-6469622690695658183065600
298,-6449884996371239420297216
298,-6430161102355371437064192
298,-6410450994306937241206784
299,-6390754657904619639799808
299,-6371072078846817487290368
299,-6351403242851440600809472
299,-6331748135656124508536832
299,-6312106743018025365012480
299,-6292479050713885449388032
299,-6272865044539921496276992
299,-6253264710311881604071424
299,-6233678033864861625090048
299,-6214105001053497365364736
299,-6194545597751697222926336
300,-6174999809852776405532672
300,-6155467623269395727384576
300,-6135949023933352229470208
300,-6116443997795880901017600
300,-6096952530827274574888960
300,-6077474609017139478134784
300,-6058010218374128944021504
300,-6038559344926048638730240
300,-6019121974719806095491072
300,-5999698093821353806266368
300,-5980287688315687074267136
301,-5960890744306728049836032
301,-5941507247917408408567808
301,-5922137185289558755901440
301,-5902780542583940839374848
301,-5883437305980129437024256
301,-5864107461676545643380736
301,-5844790995890412846055424
301,-5825487894857716997292032
301,-5806198144833159369326592
301,-5786921732090184471674880
301,-5767658642920869455724544
301,-5748408863635964916924416
302,-5729172380564795036794880
302,-5709949180055245771767808
302,-5690739248473824982728704
302,-5671542572205421916848128
302,-5652359137653550946975744
302,-5633188931240098168569856
302,-5614031939405398709108736
302,-5594888148608120763973632
302,-5575757545325359011987456
302,-5556640116052498250203136
302,-5537535847303257417318400
303,-5518444725609539269820416
303,-5499366737521586074550272
303,-5480301869607749827952640
303,-5461250108454595335290880
303,-5442211440666865850908672
303,-5423185852867344565534720
303,-5404173331696978086592512
303,-5385173863814679943446528
303,-5366187435897445477777408
303,-5347214034640226215788544
303,-5328253646755949195558912
303,-5309306258975501934657536
304,-5290371858047597138673664
304,-5271450430738923025072128
304,-5252541963833892067606528
304,-5233646444134837491073024
304,-5214763858461741614628864
304,-5195894193652492476088320
304,-5177037436562585331695616
304,-5158193574065276201205760
304,-5139362593051448723898368
304,-5120544480429594831224832
304,-5101739223125859843964928
305,-5082946808083957646622720
305,-5064167222265100894208000
305,-5045400452648076174163968
305,-5026646486229109788639232
305,-5007905310021895671775232
305,-4989176911057617938284544
305,-4970461276384740430053376
305,-4951758393069222538248192
305,-4933068248194284053856256
305,-4914390828860458854776832
305,-4895726122185587389628416
306,-4877074115304784465494016
306,-4858434795370337242447872
306,-4839808149551786837934080
306,-4821194165035845648646144
306,-4802592829026280312668160
306,-4784004128744014788689920
306,-4765428051427114249879552
306,-4746864584330680394055680
306,-4728313714726736553312256
306,-4709775429904432241836032
306,-4691249717169812838285312
306,-4672736563845916759425024
307,-4654235957272648221720576
307,-4635747884806829317816320
307,-4617272333822121633382400
307,-4598809291709048795693056
307,-4580358745874862255898624
307,-4561920683743676043624448
307,-4543495092756319664340992
307,-4525081960370311792689152
307,-4506681274059902148411392
307,-4488293021315995260682240
307,-4469917189646120403337216
308,-4451553766574375223427072
308,-4433202739641563180171264
308,-4414864096404913835212800
308,-4396537824438255188180992
308,-4378223911331861742223360
308,-4359922344692557583220736
308,-4341633112143490357133312
308,-4323356201324373935652864
308,-4305091599891233402519552
308,-4286839295516417401552896
308,-4268599275888714100768768
308,-4250371528713127854080000
309,-4232156041710984427995136
309,-4213952802619889125687296
309,-4195761799193638203293696
309,-4177583019202246250332160
309,-4159416450431910756220928
309,-4141262080684975066185728
309,-4123119897779921401937920
309,-4104989889551309658390528
309,-4086872043849721569083392
309,-4068766348541908882554880
309,-4050672791510507210145792
310,-4032591360654243795042304
310,-4014522043887735648813056
310,-3996464829141622158524416
310,-3978419704362354096472064
310,-3960386657512423937802240
310,-3942365676569943343104000
310,-3924356749529102183038976
310,-3906359864399762663931904
310,-3888375009207594082369536
310,-3870402171994105574326272
310,-3852441340816371774128128
310,-3834492503747347420807168
311,-3816555648875542014328832
311,-3798630764305218457829376
311,-3780717838156158981898240
311,-3762816858563828353335296
311,-3744927813679302471319552
311,-3727050691669073483268096
311,-3709185480715338084515840
311,-3691332169015624393031680
311,-3673490744783065753583616
311,-3655661196246165588279296
311,-3637843511648938056744960
312,-3620037679250690086535168
312,-3602243687326186729373696
312,-3584461524165577072967680
312,-3566691178074171976450048
312,-3548932637372806458245120
312,-3531185890397378523955200
312,-3513450925499219607289856
312,-3495727731044757952004096
312,-3478016295415701148008448
312,-3460316607008909429833728
312,-3442628654236375275536384
313,-3424952425525234680987648
313,-3407287909317760717422592
313,-3389635094071256694128640
313,-3371993968258117361729536
313,-3354364520365763950804992
313,-3336746738896560420028416
313,-3319140612367976664924160
313,-3301546129312326524862464
313,-3283963278276912201334784
313,-3266392047823906146353152
313,-3248832426530456289148928
313,-3231284402988449812971520
314,-3213747965804733272162304
314,-3196223103600858115342336
314,-3178709805013199870754816
314,-3161208058692957609394176
314,-3143717853306031001567232
314,-3126239177532983272800256
314,-3108772020069166831632384
314,-3091316369624564355825664
314,-3073872214923748527046656
314,-3056439544706020543561728
314,-3039018347725250669576192
315,-3021608612749786430308352
315,-3004210328562654475452416
315,-2986823483961392538583040
315,-2969448067757959779713024
315,-2952084068778855970635776
315,-2934731475865108610023424
315,-2917390277872015225389056
315,-2900060463669447778893824
315,-2882742022141568125763584
315,-2865434942186965453242368
315,-2848139212718530652798976
315,-2830854822663489069252608
316,-2813581760963368288518144
316,-2796320016573995453251584
316,-2779069578465365729476608
316,-2761830435621797462278144
316,-2744602577041785073172480
316,-2727385991737973290303488
316,-2710180668737206540566528
316,-2692986597080466135711744
316,-2675803765822829470154752
316,-2658632164033460894171136
316,-2641471780795621914443776
317,-2624322605206592810909696
317,-2607184626377740282494976
317,-2590057833434354775228416
317,-2572942215515723496685568
317,-2555837761775154575179776
317,-2538744461379828346519552
317,-2521662303510834398101504
317,-2504591277363231161581568
317,-2487531372145866061119488
317,-2470482577081438327275520
317,-2453444881406511881912320
317,-2436418274371492789616640
318,-2419402745240405919399936
318,-2402398283291247668887552
318,-2385404877815599417262080
318,-2368422518118790465585152
318,-2351451193519875219783680
318,-2334490893351595609686016
318,-2317541606960250092519424
318,-2300603323705886389567488
318,-2283676032962067678887936
318,-2266759724115995538751488
318,-2249854386568383514542080
319,-2232960009733556708311040
319,-2216076583039329372209152
319,-2199204095926964911603712
319,-2182342537851287017357312
319,-2165491898280514846457856
319,-2148652166696330399318016
319,-2131823332593814363701248
319,-2115005385481486380040192
319,-2098198314881167602483200
319,-2081402110328095052398592
319,-2064616761370750088118272
320,-2047842257571035840774144
320,-2031078588504036159258624
320,-2014325743758176671498240
320,-1997583712935056743858176
320,-1980852485649593630982144
320,-1964132051529801284976640
320,-1947422400216977991794688
320,-1930723521365521687642112
320,-1914035404642957607829504
320,-1897358039729987142025216
320,-1880691416320374822928384
320,-1864035524120927925174272
321,-1847390352851620482514944
321,-1830755892245402161774592
321,-1814132132048170613997568
321,-1797519062018917503336448
321,-1780916671929581672857600
321,-1764324951565078672441344
321,-1747743890723157414248448
321,-1731173479214639885582336
321,-1714613706863108421582848
321,-1698064563505077235482624
321,-1681526038989944905531392
322,-1664998123179891027345408
322,-1648480805949881582616576
322,-1631974077187784634793984
322,-1615477926794157728202752
322,-1598992344682315533778944
322,-1582517320778339781181440
322,-1566052845020971347738624
322,-1549598907361735080935424
322,-1533155497764738471821312
322,-1516722606206801577771008
322,-1500300222677354211704832
322,-1483888337178414735687680
323,-1467486939724644284891136
323,-1451096020343275900633088
323,-1434715569074064601382912
323,-1418345575969290603986944
323,-1401986031093829653757952
323,-1385636924524947671351296
323,-1369298246352453224103936
323,-1352969986678632564654080
323,-1336652135618121855664128
323,-1320344683298076015722496
323,-1304047619857990478200832
324,-1287760935449734208815104
324,-1271484620237566617059328
324,-1255218664398050583117824
324,-1238963058120119835164672
324,-1222717791605003787436032
324,-1206482855066151841431552
324,-1190258238729366932553728
324,-1174043932832647421624320
324,-1157839927626197966520320
324,-1141646213372475693072384
324,-1125462780346116912185344
324,-1109289618833906249760768
325,-1093126719134753829683200
325,-1076974071559795668680704
325,-1060831666432222414503936
325,-1044699494087265655717888
325,-1028577544872322609971200
325,-1012465809146828482936832
325,-996364277282175132368896
325,-980272939661863136788480
325,-964191786681373483335680
325,-948120808748144616538112
325,-932059996281598744985600
326,-916009339713118353227776
326,-899968829485946209566720
326,-883938456055321999704064
326,-867918209888308246347776
326,-851908081463827084869632
326,-835908061272717842710528
326,-819918139817652079558656
326,-803938307613023528812544
326,-787968555185102313750528
326,-772008873071951061450752
326,-756059251823357659709440
327,-740119682000831901597696
327,-724190154177648972005376
327,-708270658938782607212544
327,-692361186880874493247488
327,-676461728612281644744704
327,-660572274752934939459584
327,-644692815934477228310528
327,-628823342800178778210304
327,-612963846004783592767488
327,-597114316214763889098752
327,-581274744108105483681792
327,-565445120374253971046400
328,-549625435714343296565248
328,-533815680840866184822784
328,-518015846477886069407744
328,-502225923360919518183424
328,-486445902236983075274752
328,-470675773864452198236160
328,-454915529013199166767104
328,-439165158464428196233216
328,-423424653010813413490688
328,-407694003456327326629888
328,-391973200616321624047616
329,-376262235317516906790912
329,-360561098397881892601856
329,-344869780706690391343104
329,-329188273104602171179008
329,-313516566463413917581312
329,-297854651666254486568960
329,-282202519607393275346944
329,-266560161192438361227264
329,-250927567338087930396672
329,-235304728972291540516864
329,-219691637034068725465088
329,-204088282473676935266304
330,-188494656252473761595392
330,-172910749342900194115584
330,-157336552728514174910464
330,-141772057403967110381568
330,-126217254374943305498624
330,-110672134658160064462848
330,-95136689281397872918528
330,-79610909283396228218880
330,-64094785713954495660032
330,-48588309633804141592576
330,-33091472114615482056704
331,-17604264239061562032128
331,-2126677100697139544064
331,13341298196007696203776
331,28799670535707858829312
331,44248448792109313425408
331,59687641828127060000768
331,75117258495841406025728
331,90537307636461018808320
331,105947798080373345222656
331,121348738647235317727232
331,136740138145912906055680
331,152122005374460909060096
332,167494349120230530220032
332,182857178159808862224384
332,198210501259166778130432
332,213554327173427036684288
332,228888664647153219534848
332,244213522414205447176192
332,259528909197813997371392
332,274834833710559440928768
332,290131304654392606588928
332,305418330720705213104128
332,320695920590269471260672
333,335964082933301703081984
333,351222826409496164696064
333,366472159667974647578624
333,381712091347333387649024
333,396942630075763995443200
333,412163784470808441651200
333,427375563139627559682048
333,442577974678987825217536
333,457771027675103314837504
333,472954730703783546847232
333,488129092330530990456832
334,503294121110315982651392
334,518449825587832010309632
334,533596214297354580262912
334,548733295762848727695360
334,563861078497949084811264
334,578979571005939278413824
334,594088781779853331398656
334,609188719302387683033088
334,624279392046029232668672
334,639360808472944610115584
334,654432977035127613816832
334,669495906174342101204992
335,684549604322102392913920
335,699594079899753266544640
335,714629341318463782649856
335,729655396979253457190912
335,744672255273040177266688
335,759679924580488400863232
335,774678413272234239983616
335,789667729708815533211648
335,804647882240677751291904
335,819618879208184734547968
335,834580728941655200104448
336,849533439761376566312960
336,864477019977550997225472
336,879411477890452974206976
336,894336821790329437945856
336,909253059957482869227520
336,924160200662160827744256
336,939058252164730435141632
336,953947222715645223239680
336,968827120555414532390912
336,983697953914569822830592
336,998559731013863451131904
336,1013412460064126936285184
337,1028256149266328404885504
337,1043090806811592589574144
337,1057916440881177609371648
337,1072733059646612408631296
337,1087540671269562673528832
337,1102339283901927737262080
337,1117128905685754009616384
337,1131909544753466099892224
337,1146681209227662134870016
337,1161443907221234823200768
337,1176197646837311057428480
338,1190942436169412706828288
338,1205678283301326157774848
338,1220405196307125399191552
338,1235123183251286644490240
338,1249832252188640818495488
338,1264532411164353961656320
338,1279223668213986956935168
338,1293906031363523715530752
338,1308579508629389967360000
338,1323244108018335954763776
338,1337899837527662455160832
338,1352546705145088442368000
339,1367184718848782225113088
339,1381813886607388559015936
339,1396434216380172259557376
339,1411045716116729097093120
339,1425648393757323220221952
339,1440242257232687708241920
339,1454827314464159325749248
339,1469403573363584301793280
339,1483971041833449594814464
339,1498529727766812294119424
339,1513079639047353306972160
340,1527620783549366889611264
340,1542153169137799033520128
340,1556676803668238338621440
340,1571191694986955741724672
340,1585697850930851903176704
340,1600195279327623099973632
340,1614683987995548624879616
340,1629163984743754121609216
340,1643635277371978314416128
340,1658097873670815942180864
340,1672551781421566360813568
341,1686997008396307363004416
341,1701433562357935175106560
341,1715861451060128218349568
341,1730280682247390058512384
341,1744691263655016119926784
341,1759093203009245351510016
341,1773486508027020782338048
341,1787871186416342782705664
341,1802247245875936741031936
341,1816614694095504587882496
341,1830973538755653929009152
341,1845323787527876033642496
342,1859665448074661261737984
342,1873998528049420143951872
342,1888323035096499487768576
342,1902638976851286530457600
342,1916946360940095390875648
342,1931245194980313366790144
342,1945535486580271817424896
342,1959817243339382260236288
342,1974090472848073557016576
342,1988355182687835400437760
342,2002611380431288644141056
343,2016859073642030683914240
343,2031098269874817456930816
343,2045328976675529082011648
343,2059551201581116709404672
343,2073764952119703452516352
343,2087970235810519158095872
343,2102167060164033818656768
343,2116355432681840803053568
343,2130535360856696048058368
343,2144706852172590267498496
343,2158869914104716471566336
343,2173024554119489025736704
344,2187170779674585526697984
344,2201308598218925059080192
344,2215438017192615850541056
344,2229559044027182368161792
344,2243671686145324263407616
344,2257775950961111524704256
344,2271871845879845696307200
344,2285959378298272479182848
344,2300038555604372619788288
344,2314109385177517602635776
344,2328171874388448443891712
345,2342226030599329646903296
345,2356271861163608542019584
345,2370309373426229766520832
345,2384338574723505073422336
345,2398359472383162455162880
345,2412372073724431506079744
345,2426376386057951349047296
345,2440372416685825664745472
345,2454360172901635308126208
345,2468339661990445287735296
345,2482310891228872411447296
345,2496273867884949994995712
346,2510228599218356568981504
346,2524175092480215626022912
346,2538113354913234133450752
346,2552043393751681595342848
346,2565965216221431928455168
346,2579878829539908164517888
346,2593784240916140432293888
346,2607681457550798706704384
346,2621570486636124089352192
346,2635451335355996454256640
346,2649324010886048264486912
347,2663188520393447676313600
347,2677044871037074095996928
347,2690893069967543949590528
347,2704733124327089350115328
347,2718565041249721306316800
347,2732388827861090136227840
347,2746204491278696457437184
347,2760012038611625972858880
347,2773811476960902194921472
347,2787602813419184187244544
347,2801386055070927089041408
348,2815161208992440634048512
348,2828928282251753859055616
348,2842687281908822872948736
348,2856438215015347783729152
348,2870181088614847323570176
348,2883915909742760317419520
348,2897642685426373205426176
348,2911361422684801789329408
348,2925072128529068541870080
348,2938774809962123007885312
348,2952469473978789727830016
348,2966156127565844473446400
349,2979834777701970224349184
349,2993505431357794212118528
349,3007168095495905637040128
349,3020822777070862110556160
349,3034469483029214888198144
349,3048108220309491689717760
349,3061738995842187035410432
349,3075361816549874989006848
349,3088976689347091046072320
349,3102583621140429307641856
349,3116182618828610125955072
350,3129773689302247639351296
350,3143356839444160083656704
350,3156932076129216247103488
350,3170499406224339228426240
350,3184058836588626695946240
350,3197610374073186068201472
350,3211154025521370737147904
350,3224689797768583036534784
350,3238217697642405775278080
350,3251737731962587741945856
350,3265249907541074306400256
350,3278754231181926889160704
351,3292250709681446441713664
351,3305739349828095063359488
351,3319220158402648472551424
351,3332693142178003807109120
351,3346158307919357328490496
351,3359615662384155029667840
351,3373065212322036263682048
351,3386506964474971182596096
351,3399940925577207587274752
351,3413367102355287033511936
351,3426785501528062011899904
352,3440196129806648703188992
352,3453598993894535426211840
352,3466994100487543446306816
352,3480381456273864019410944
352,3493761067933963365908480
352,3507132942140798492737536
352,3520497085559596539445248
352,3533853504848026576879616
352,3547202206656178132353024
352,3560543197626524145549312
352,3573876484393955328262144
352,3587202073585827409035264
353,3600519971821884360622080
353,3613830185714437177999360
353,3627132721868099737878528
353,3640427586880107163156480
353,3653714787340152614158336
353,3666994329830341654609920
353,3680266220925385525166080
353,3693530467192508801613824
353,3706787075191380138524672
353,3720036051474324333264896
353,3733277402586115093823488
354,3746511135064141468794880
354,3759737255438382077575168
354,3772955770231361623818240
354,3786166685958190087012352
354,3799370009126639495020544
354,3812565746237043529220096
354,3825753903782350137851904
354,3838934488248197771689984
354,3852107506112827337211904
354,3865272963847140715528192
354,3878430867914720626606080
355,3891581224771846198525952
355,3904724040867397941329920
355,3917859322643069811032064
355,3930987076533156071866368
355,3944107308964766581522432
355,3957220026357640496939008
355,3970325235124326126059520
355,3983422941670112208355328
355,3996513152393021472374784
355,4009595873683858954125312
355,4022671111926203944009728
355,4035738873496429851049984
356,4048799164763699371048960
356,4061851992090009046876160
356,4074897361830127528312832
356,4087935280331699725008896
356,4100965753935216741711872
356,4113988788973960043692032
356,4127004391774095946022912
356,4140012568654715878899712
356,4153013325927716665425920
356,4166006669897918633213952
356,4178992606863049508257792
357,4191971143113703075872768
357,4204942284933457292296192
357,4217906038598756173086720
357,4230862410379049916432384
357,4243811406536648874262528
357,4256753033326910383325184
357,4269687296998148570873856
357,4282614203791542549741568
357,4295533759941435455438848
357,4308445971675017155444736
357,4321350845212602885210112
357,4334248386767445880209408
358,4347138602545848508219392
358,4360021498747179986059264
358,4372897081563822692499456
358,4385765357181183979421696
358,4398626331777820188999680
358,4411480011525338406322176
358,4424326402588373910814720
358,4437165511124740500094976
358,4449997343285251175088128
358,4462821905213955973840896
358,4475639203047947624251392
359,4488449242917445295931392
359,4501252030945911101194240
359,4514047573249811187499008
359,4526835875938900815904768
359,4539616945116028940058624
